id;institución;nombre;categoria;descripcion;enlace
2936;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;173. Registro de Plaguicidas Bioquímicos;Medio Ambiente;Registro de Plaguicidas Bioquímicos.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2937;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;154. Modificación al Registro de Plaguicidas Inorgánicos;Medio Ambiente;Modificación al Registro de Plaguicidas Inorgánicos;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2938;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;228. Permiso o prórroga de Pesca Comercial de Pequeña Escala;Manejo de Animales y Vegetales;Permiso o prórroga de Pesca Comercial de Pequeña Escala;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2939;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;34. Modificación del registro sanitario de medicamentos veterinarios y productos afines;Manejo de Animales y Vegetales;Modificación del registro sanitario de medicamentos veterinarios y productos afines;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=8&unidadId=2&tipoId=1
2940;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;157. Cesión de Registro de Producto Agroquímico;Medio Ambiente;Solicitud de cesión de Registro de Producto Agroquímico;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2941;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;4. Registro sanitario de funcionamiento de farmacias de medicamentos veterinarios y productos afines o expendios de productos utilizados en alimentación animal.;Medio Ambiente;Solicitud de registro sanitario de funcionamiento de farmacias de medicamentos veterinarios y productos afines o expendios de productos utilizados en alimentación animal.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=8&unidadId=2&tipoId=1
2943;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;155. Cesión de Registro de Plaguicidas Inorgánicos;Medio Ambiente;Cesión de Registro de Plaguicidas Inorgánicos;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2944;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;118. Registro de plaguicidas microbiológicos de uso agrícola;Medio Ambiente;Registro De Plaguicidas Microbiológicos.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2945;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;3. Permiso zoosanitario;Medio Ambiente;Solicitud de permiso zoosanitario;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2946;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;174. Renovación de Registro de Plaguicidas Bioquímicos;Medio Ambiente;Renovación de Registro de Plaguicidas Bioquímicos.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2947;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;200. Registro de Asociaciones protectoras de animales;Manejo de Animales y Vegetales;Registro de Asociaciones protectoras de animales;http://apps.maga.gob.gt/simplificacion/Formularios/Download/281
2948;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;225. Licencia o prórroga de Pesca Comercial de Mediana Escala;Manejo de Animales y Vegetales;Actividad que se realiza con embarcaciones entre dos y treinta toneladas de registro neto;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2949;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;219. Certificado de Pesca Responsable  (No aleteo);Medio Ambiente;Certificado de Pesca Responsable  (No aleteo);https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2952;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;195. Licencia sanitaria de funcionamiento para establecimientos que producen, transforman y distribuyen alimentos cárnicos;Medio Ambiente;Emisión de licencia sanitaria de funcionamiento para establecimientos que producen, transforman y distribuyen alimentos cárnicos;https://visar.maga.gob.gt/?page_id=13000
2953;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;120. Registro de Sustancias Afines a Plaguicidas de uso agrícola;Medio Ambiente;Registro de Sustancias Afines a Plaguicidas de uso agrícola;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2954;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;11. Modificación al registro sanitario de funcionamiento de empresa relacionada con los insumos para uso en animales.;Medio Ambiente;Solicitud de modificación al registro sanitario de funcionamiento de empresa relacionada con los insumos para uso en animales.;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2955;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;38. Licencia de registro y funcionamiento de establecimiento avícola de aves de combate tipo A y B;Medio Ambiente;Solicitud de Licencia de registro y funcionamiento de establecimiento avícola de aves de combate tipo A y B;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2956;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;146. Registro de Plaguicidas Microbiológicos con fines Exclusivos de Exportación;Medio Ambiente;Registro de Plaguicidas Microbiológicos con fines Exclusivos de Exportación.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2957;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;86. Traspaso de ganado ovino, caprino y bufalino;Medio Ambiente;solicitud de traspaso de ganado ovino, caprino y bufalino;https://visar.maga.gob.gt/
2958;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;211. Registro de clubes deportivos federados y no federados que utilizan animales;Manejo de Animales y Vegetales;Registro de clubes deportivos federados y no federados que utilizan animales;http://apps.maga.gob.gt/simplificacion/Formularios/Download/62
2959;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;74. Autorización para la importación de productos de origen  vegetal orgánicos no procesados;Medio Ambiente;Autorización para la importación de productos de origen  vegetal orgánicos no procesados;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2960;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;39. Licencia de registro y funcionamiento de establecimiento avícola de aves de combate tipo C, D  y E;Medio Ambiente;Solicitud de Licencia de registro y funcionamiento de establecimiento avícola de aves de combate tipo C, D y E;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2961;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;1. Constancia zoosanitaria;Medio Ambiente;Solicitud de constancia zoosanitaria.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2962;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;192. Licencia sanitaria de funcionamiento para salas de ordeño y centros de acopio de leche cruda;Medio Ambiente;Emisión de licencia sanitaria de funcionamiento para salas de ordeño y centros de acopio de leche cruda;https://visar.maga.gob.gt/?page_id=1340
2963;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;91. Licencia de comercialización de semillas, partes de plantas y plantas frutales certificadas;Manejo de Animales y Vegetales;Licencia de comercialización de semillas, partes de plantas y plantas frutales certificadas;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2964;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;41. Licencia de registro y funcionamiento de  unidad de producción avícola Tipo C,  D y E;Medio Ambiente;Licencia de registro y funcionamiento de  unidad de producción avícola Tipo C,  D y E;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2965;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;191. Licencia sanitaria de funcionamiento para establecimientos que producen y distribuyen huevos de mesa;Medio Ambiente;Emisión de licencia sanitaria de funcionamiento para establecimientos que producen y distribuyen huevos de mesa;https://visar.maga.gob.gt/?page_id=1340
2966;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;12. Registro de regente de empresa de productos utilizados en alimentación animal, medicamentos veterinarios y productos afines;Medio Ambiente;Solicitud de registro de regente de empresa de productos utilizados en alimentación animal, medicamentos veterinarios y productos afines;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2968;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;206. Certificación de Registro de la Unidad de Bienestar Animal;Manejo de Animales y Vegetales;Certificación de Registro de la Unidad de Bienestar Animal;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=30&unidadId=21&tipoId=21
2969;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;45. Licencia de registro y funcionamiento de  unidad de producción avícola para incubadora;Medio Ambiente;Licencia de registro y funcionamiento de  unidad de producción avícola para incubadora;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2970;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;147. Renovación de Registro de Plaguicidas Microbiológicos de uso Agrícola;Medio Ambiente;Renovación de Registro de Plaguicidas Microbiológicos de uso Agrícola;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2971;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;187. Licencia sanitaria de funcionamiento para unidades de producción, centros de acopio, transformadoras, envasadoras y almacenadoras de miel de abejas;Medio Ambiente;Emisión de licencia sanitaria de funcionamiento para unidades de producción, centros de acopio, transformadoras, envasadoras y almacenadoras de miel de abejas.;https://visar.maga.gob.gt/?page_id=1340
2972;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;60. Registro de regente del Departamento de Protección y Sanidad Animal;Medio Ambiente;Registro de regente del Departamento de Protección y Sanidad Animal;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2973;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;92. Licencia de Productor Semilla, Partes de Plantas y Plantas Frutales;Manejo de Animales y Vegetales;Licencia de Productor Semilla, Partes de Plantas y Plantas Frutales;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2974;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;44. Licencia de registro de Planta de Proceso;Medio Ambiente;Licencia de registro de Planta de Proceso;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2976;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;190. Licencia sanitaria de funcionamiento para establecimientos que producen, transforman y distribuyen alimentos hidrobiológicos;Medio Ambiente;Emisión de licencia sanitaria de funcionamiento para establecimientos que producen, transforman y distribuyen alimentos hidrobiológicos;https://visar.maga.gob.gt/?page_id=1340
2977;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;148. Modificación al Registro de Plaguicidas Microbiológicos de Uso Agrícola;Medio Ambiente;Modificaciones al registro de plaguicidas por diferentes causales, por etiqutetas, cambio de titular, nombre o razón social, u otros;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2978;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;203. Registro de criaderos de animales;Manejo de Animales y Vegetales;Registro de criaderos de animales;http://apps.maga.gob.gt/simplificacion/Formularios/Download/55
2979;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;35. Modificación del registro sanitario productos utilizados en la alimentación animal;Manejo de Animales y Vegetales;Modificación del registro sanitario productos utilizados en la alimentación animal;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2980;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;88. Certificación de Carta Genealógica de Ganado Bovino y Equino;Medio Ambiente;Certificación de Carta Genealógica de Ganado Bovino y Equino;https://visar.maga.gob.gt/
2981;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;42. Autorización de biológicos contra influenza aviar, primera aplicación;Medio Ambiente;Autorización de biológicos contra influenza aviar, primera aplicación;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
2982;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;193. Licencia sanitaria de funcionamiento para registro de empresa importadora, exportadora y comercializadora nacional de alimentos no procesados de origen vegtal;Medio Ambiente;Emisión de licencia sanitaria de funcionamiento para registro de empresa importadora, exportadora y comercializadora nacional de alimentos no procesados de origen vegtal;https://visar.maga.gob.gt/?page_id=1340
2983;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;119. Registro de Plaguicidas Botánicos;Medio Ambiente;Registro de Plaguicidas Botánicos.;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2984;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;93. Inscripción de Campos o Unidades de Producción de Partes de Plantas y Plantas Frutales Certificados;Manejo de Animales y Vegetales;Inscripción de Campos o Unidades de Producción de Partes de Plantas y Plantas Frutales Certificados;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2985;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;188. Permiso de Inocuidad  de importación para alimentos naturales no procesados de origen animal, vegetal e hidrobiológico;Medio Ambiente;Permiso de Inocuidad  de importación para alimentos naturales no procesados de origen animal, vegetal e hidrobiológico;https://apps.maga.gob.gt/simplificacion/Formularios?tipoId=1
2986;Ministerio de Agricultura, Ganadería y Alimentación -MAGA-;61. Reconocimiento o renovación de pruebas de análisis y diagnóstico de laboratorio;Medio Ambiente;Reconocimiento o renovación de pruebas de análisis y diagnóstico de laboratorio;https://apps.maga.gob.gt/simplificacion/Formularios?categoriaId=25&unidadId=22&tipoId=21
